{'label': 'Q8VPC3', 'mean_representations': {34: tensor([-1.0757e+00,  3.5373e-01,  1.2234e+00, -6.5168e-01,  1.8923e-01,
         2.1891e+00, -5.7259e-01, -1.9319e+00, -3.7107e-01, -2.2925e+00,
        -7.0347e-02, -4.2586e-01,  4.0125e-01, -7.0281e-01,  4.1990e-02,
        -3.6082e-01,  4.1433e-01,  2.7094e-01,  8.3808e-01,  5.0227e-01,
        -2.5829e-01,  6.4367e-01,  1.2003e+00,  5.0831e-01, -3.3116e-01,
         1.3397e-01,  1.4505e+00, -1.9705e+00,  2.8538e-02, -1.3713e+00,
         1.4448e+00,  2.9135e-01, -1.7478e+00, -1.5543e-01,  4.2440e-01,
        -2.9038e-01,  4.0361e-02,  3.6523e-01, -9.0912e-01, -5.7651e-01,
         7.3407e-01, -5.4403e-01,  2.0405e-01, -8.3890e-01, -9.3890e-02,
         3.4946e-01, -8.1658e-01,  1.4502e+00, -2.3752e-01, -3.7082e-01,
        -1.6129e+00,  1.9421e-01,  2.6520e-02,  2.1030e-01,  1.8132e+00,
         1.3918e+00,  1.1210e-01, -9.6087e-01, -3.9926e-01, -6.2838e-01,
        -7.0034e-01,  8.4119e-01,  8.5344e-01,  9.3249e-02,  9.6760e-01,
         2.0540e+00,  1.4436e+00, -1.1462e+00, -1.6130e+00,  8.4741e-01,
        -6.7020e-01, -9.5144e-01,  3.1610e+00, -7.5831e-01,  1.2165e+00,
         1.2363e+00,  7.8178e-01,  1.1948e+00, -1.2066e+00,  4.0032e-01,
        -7.2121e-01,  1.3998e+00, -1.5150e+00, -1.4773e+00,  4.1880e-02,
         4.1080e-01,  1.6861e+00, -1.8648e-01, -6.5229e-01,  3.3997e-02,
         4.4595e+00, -4.9158e-02,  1.8385e+00, -1.6325e-01, -1.0335e+00,
         1.9775e+00,  1.0877e+00, -2.0697e+00,  1.5241e+00, -4.7999e-01,
         6.1301e-02, -6.6648e-01,  6.3272e-01,  1.0338e+00,  1.5963e-02,
        -8.3284e-01, -3.4173e-01, -7.5273e-01,  5.5692e-01,  5.4773e-01,
