{'label': 'Q96Q11', 'mean_representations': {34: tensor([-6.0193e-01, -1.8488e-01,  4.7879e-01, -2.8232e-02, -3.8419e-01,
         9.7009e-01,  5.3810e-01, -5.9111e-01,  6.6626e-01, -9.8653e-01,
         1.3518e+00,  8.2573e-01, -2.8490e-01, -4.3575e-01,  2.4337e-01,
         2.6419e-01, -6.2846e-01,  4.8720e-01,  1.4924e+00, -1.6644e+00,
        -3.1238e-01,  1.5365e+00,  6.8244e-01,  2.7912e-01,  2.5223e-01,
         6.7512e-01,  1.0112e-01,  4.5856e-02, -9.3551e-01, -5.2372e-01,
         1.3217e+00,  1.2425e-01, -5.4601e-01,  9.2665e-01, -6.6344e-01,
         2.1994e-01, -7.9909e-02, -7.4580e-01,  1.3555e-01, -4.2672e-01,
        -1.0594e-01, -1.8583e-02, -5.8862e-02,  2.9858e-01,  1.2337e+00,
         6.7930e-01,  5.5344e-01,  1.2333e+00, -5.3278e-01,  1.6442e-01,
        -4.5985e-01, -7.3119e-01,  1.0528e-01, -5.6669e-01,  1.1016e+00,
         8.9773e-02, -6.0153e-01,  2.1943e-01,  4.3550e-02, -4.2870e-01,
        -2.4246e-01,  5.0855e-02, -2.1145e-01, -2.3979e-01,  1.1333e+00,
         8.9786e-02,  1.5163e+00, -8.7017e-01, -4.2751e-01, -6.8823e-02,
        -6.9339e-02,  1.2331e+00,  6.7971e-01, -2.6976e-01,  4.1482e-01,
         1.7474e+00,  7.7304e-01,  1.3354e-01,  2.9820e-02,  5.0814e-01,
        -2.5556e-02, -6.5862e-01,  5.0605e-01, -1.3422e+00, -5.6149e-01,
        -2.4279e-01,  7.0261e-01, -4.5859e-01, -1.6197e-01,  3.9006e-01,
         2.1768e+00, -2.0493e-02,  7.9175e-01,  7.1243e-01, -2.6822e-01,
         1.1890e+00,  1.1343e-01,  6.9342e-01,  1.0131e-01, -7.9954e-01,
        -1.5987e-01, -4.3842e-02, -1.7074e+00,  1.0633e+00,  5.9693e-01,
        -8.5200e-02, -1.0554e+00,  1.0129e+00,  4.3758e-01,  8.1519e-01,
         3.7113e-01, -6.8294e-02,  1.2660e-01,  2.7242e-01, -2.3100e-01,
        -6.7079e-01,  5.1453e-01,  6.4465e-01, -8.5754e-01, -4.8770e-01,
         9.7080e-02, -1.8310e+00, -7.3651e-01, -4.6847e-01, -1.9477e-02,
