{'label': 'P03390', 'mean_representations': {34: tensor([-1.2891e+00,  4.3835e-01,  1.8448e-01, -9.4686e-01, -5.7372e-01,
         1.4367e+00, -7.6227e-01,  2.9170e-01,  2.6247e-01, -1.1414e+00,
         2.3017e+00, -6.9060e-01,  4.7667e-01, -8.9625e-01,  1.0267e-01,
        -6.3526e-01, -6.3500e-01,  6.5496e-01, -4.0196e-01, -3.6063e-01,
         3.0168e-01,  5.2944e-01,  1.1551e+00,  9.8623e-01,  6.5046e-01,
        -1.0991e+00,  1.6473e+00,  2.2664e-01, -6.9257e-01, -8.7997e-01,
         1.2679e+00,  2.0941e-01, -1.7235e+00,  6.9117e-02,  7.0327e-01,
         3.2273e-01, -3.1773e-02, -5.3831e-01,  6.8054e-01,  5.4660e-02,
         9.5318e-02,  6.6179e-01,  5.8150e-01, -1.2124e+00, -5.8286e-01,
         8.9142e-02, -4.7641e-01,  1.2241e+00, -1.1965e+00,  7.1687e-01,
        -7.3757e-01, -2.0013e-01,  2.2690e-01, -7.6268e-01,  5.0173e-01,
        -3.2757e-01, -1.0496e+00,  1.5130e+00, -2.3865e-01, -2.9580e-01,
        -2.6336e-01, -6.9648e-01, -5.9329e-02,  1.6685e-01,  1.2668e+00,
        -4.2500e-01,  6.6159e-01, -7.5785e-01, -9.9061e-01,  4.9746e-02,
        -5.9728e-01,  7.4482e-01,  1.2495e+00,  7.7170e-01,  2.4794e-01,
         6.0426e-01,  3.5902e-01, -2.4756e-01,  2.7756e-01,  6.6353e-01,
        -1.8260e+00,  2.5250e-01,  8.2451e-01, -5.0025e-01, -3.7584e-01,
         3.1450e-02,  2.1555e+00,  2.9810e-01,  6.3302e-01,  1.0951e+00,
         4.1521e+00, -4.3602e-01,  6.3578e-01,  8.8229e-01,  3.4130e-01,
         1.2361e+00,  1.0921e+00,  3.3494e-01, -1.4102e+00, -1.7285e+00,
         1.9399e-01, -1.8377e+00,  2.4842e-01,  1.3359e+00, -2.2561e-01,
        -7.1137e-01, -2.3090e-01,  4.2377e-01, -1.2326e-01,  1.4474e+00,
        -1.2092e+00,  1.0700e+00,  1.1446e-01, -2.8276e-01, -1.3683e-01,
        -3.6380e-01,  5.3344e-02,  2.6782e-01, -4.3949e-01,  8.1868e-01,
         8.9573e-02, -4.7807e-01, -1.3405e-01, -5.4537e-02, -7.6852e-01,
         9.0698e-01,  3.2128e-01,  9.4144e-01, -4.3037e-01, -3.3435e-01,
         1.1913e+00, -1.3763e+00,  5.1175e-01, -3.8565e-01,  3.1506e-01,
        -4.9251e-01, -7.5077e-01,  8.8283e-01, -8.3030e-01, -5.3358e-01,
        -3.4811e-01,  3.8538e-01,  7.3820e-01, -6.0710e-01, -1.3605e-01,
         8.4815e-01,  8.0093e-03, -4.8873e-02, -2.1239e-01, -3.8239e-01,
         1.0707e+00,  1.5287e+00,  8.7896e-01, -9.6144e-02,  8.0072e-02,
        -8.4532e-01, -1.5331e-01, -1.1120e+00, -1.4379e-01, -1.2684e+00,
         7.1109e-01, -1.2628e+00,  6.6003e-01,  1.6044e+00,  1.2915e+00,
        -3.5956e-01, -1.2379e-02, -2.3634e-01,  5.4312e-01,  6.7741e-01,
         3.0991e-01, -4.3006e-01, -4.3387e-01, -3.3959e-01,  7.6032e-01,
        -6.5666e-01,  1.5657e-02, -2.0428e+01, -7.2282e-02, -7.6989e-01,
         8.9597e-01, -2.2177e-01,  8.8592e-01, -1.4599e+00,  1.0034e+00,
        -9.7792e-02,  8.3588e-02,  1.6270e+00,  6.7964e-01, -1.1503e-01,
        -8.8211e-01, -1.6196e+00, -2.3461e-01,  1.5362e+00,  8.3586e-01,
         4.0245e-01,  1.0372e+00,  5.7822e-01,  6.4621e-01,  1.1211e+00,
        -7.7148e-01,  4.0844e-01,  5.8232e-01,  7.0330e-01, -5.1168e-01,
        -3.1652e-01, -3.1367e-01, -2.5982e-01, -5.3554e-01,  4.2613e-01,
         4.2931e-01, -4.6475e-01,  9.1741e-01, -3.9534e-01,  2.4657e-01,
