{'label': 'Q8TDR2', 'mean_representations': {34: tensor([ 7.5848e-01, -1.1596e-01, -1.7769e-01, -4.4822e-01,  4.3670e-01,
         4.5814e-01,  8.1510e-01,  8.3282e-01,  2.8930e-01, -8.1724e-01,
         1.5483e+00, -1.4195e-01, -6.2793e-01,  1.0278e+00,  6.5018e-01,
         7.3129e-01,  3.2375e-01, -4.1495e-01,  1.2658e+00, -3.4744e-01,
         9.0689e-01,  1.2792e-01, -2.3315e-01, -3.7289e-01,  7.6225e-02,
        -3.1258e-02, -5.3248e-01, -2.9518e-01,  3.2863e-01, -3.9519e-01,
         9.5532e-01,  1.3119e+00, -6.1570e-01,  5.3414e-01,  1.4301e-01,
         1.9018e+00,  9.7926e-02, -7.4604e-01, -1.8206e-01, -4.8170e-01,
         8.2346e-01,  5.2809e-02,  1.6744e-01,  1.0048e-02, -8.8120e-01,
         4.4793e-01, -8.7692e-02,  1.3193e+00, -8.1536e-01,  9.1517e-01,
        -5.4389e-01, -3.6851e-01,  3.7625e-01,  3.2620e-01,  2.0448e-01,
         5.4422e-02,  2.8380e-01,  6.9543e-02,  1.4122e-01, -6.4419e-01,
        -1.2767e+00,  3.5209e-01,  5.0536e-01, -6.3732e-01,  3.8893e-01,
         2.2849e-01,  1.4536e+00, -6.3485e-01,  9.0751e-01, -1.2934e+00,
        -9.2675e-01, -3.3039e-02,  1.0405e+00,  7.3270e-01, -2.4025e-01,
         1.0159e+00,  2.8587e-01, -2.4470e-01, -4.1716e-01,  4.6923e-01,
         6.1119e-01,  4.3060e-01,  7.7039e-01,  2.2524e-01, -7.7344e-01,
         3.8239e-01,  5.9732e-01,  5.7463e-01, -1.6741e-01,  2.3939e-01,
         3.1434e+00, -9.0019e-02,  3.9153e-01,  5.0641e-01,  3.8031e-02,
         6.1189e-01,  1.2083e+00,  2.6654e-01,  5.4572e-01, -1.6311e+00,
        -3.4305e-01, -1.1724e-01,  1.0340e+00, -2.5175e-01,  1.6326e+00,
         5.2176e-02, -1.1463e+00, -4.5871e-02,  8.9035e-01,  1.2770e+00,
        -9.7781e-01,  5.1168e-02,  1.9662e-02, -1.7609e-02, -1.8232e-01,
        -5.3598e-01,  2.3500e-01,  3.0346e-01,  2.6195e-01,  7.2699e-01,
         1.0108e+00, -3.9540e-01, -8.0065e-01, -3.6076e-01, -4.2648e-01,
        -4.0531e-01,  1.7215e-02,  7.0937e-01,  8.8258e-02,  1.3003e-01,
         7.7028e-01, -4.2721e-01,  9.2086e-02, -1.6223e+00,  3.0527e-01,
         3.4147e-01,  8.2274e-01, -3.1942e-01, -2.7080e-01,  5.3320e-01,
        -1.5345e-01,  7.2102e-01,  6.0328e-01, -1.6636e+00, -1.3685e-01,
         6.8118e-01, -3.7141e-01, -2.9476e-01,  1.0209e+00,  3.8382e-01,
         8.1362e-01,  8.7929e-01,  1.5924e+00, -4.8585e-01,  4.8072e-01,
        -5.3329e-01, -3.0618e-01,  1.0487e+00, -5.6110e-02, -6.0422e-01,
        -3.9783e-01, -6.6964e-01,  1.6935e-01,  4.7557e-01,  1.1576e+00,
         2.8657e-01,  6.2502e-01,  7.8650e-01,  2.6052e-01, -6.2790e-01,
        -6.5323e-01, -9.1946e-01,  8.9435e-01,  6.6844e-01,  2.5699e-01,
        -2.9929e-01,  3.3214e-02, -1.7460e+01,  9.2955e-02, -4.9115e-01,
        -1.2029e+00,  3.7994e-01,  1.2404e+00,  2.2849e-01, -1.3812e+00,
         1.3234e-01, -4.6255e-03, -1.3409e-01,  4.9822e-02, -3.4493e-01,
        -5.8319e-01, -2.5896e-01,  9.2722e-01, -5.4968e-01,  8.7028e-02,
        -1.6417e-01,  1.2415e+00,  5.9240e-01,  1.0899e+00,  7.9713e-01,
        -5.0948e-01,  5.1640e-01, -7.8312e-01,  3.2075e-03,  4.7762e-01,
        -6.4338e-01,  2.1644e-01, -3.4077e-02, -1.8845e-01,  8.7319e-01,
         7.2963e-01, -7.5218e-01,  1.4053e+00,  2.1212e-01, -3.7369e-01,
         1.4692e+00,  6.5801e-01,  2.0745e-01, -4.7255e-01, -7.6315e-02,
         5.4531e-02,  3.6591e-01,  2.0304e-01,  8.6662e-01, -2.7358e-01,
        -6.8065e-02,  1.5839e-01, -7.7012e-01, -2.9367e-01,  9.9818e-01,
        -4.6522e-02,  2.0378e-01, -1.3749e-01, -6.9106e-01, -2.7571e-01,
         7.7939e-01,  1.0972e+00, -4.0602e-01, -8.2051e-02,  5.0673e-02,
        -4.4684e-02,  5.9930e-01,  5.8260e-01, -3.3175e-01,  7.3219e-01,
         3.2519e-01,  3.6413e-01,  9.6084e-01,  7.1549e-01,  4.2720e-01,
         3.4062e-01,  8.5069e-01,  2.1520e-01, -2.5501e-01, -8.4143e-01,
        -2.6511e-01,  2.3928e-01,  8.6165e-01,  1.0135e+00,  1.1760e-01,
         6.7737e-01,  2.0230e-01,  8.7494e-02, -1.0436e+00,  9.5033e-01,
         9.8100e-01, -1.1356e+00, -1.5357e-01,  3.6889e-01,  3.6096e-02,
        -3.8483e-01,  1.1316e+00,  1.3890e-01,  8.6035e-01,  2.6673e-01,
         1.3515e+00,  4.7003e-01,  6.3759e-01,  1.3141e-01, -8.0818e-01,
         1.7286e-01, -6.6644e-03,  1.8073e+00, -4.2072e-01,  5.0912e-01,
         1.3232e+00, -9.3305e-01, -1.0604e+00, -3.4264e-01,  4.4548e-01,
        -1.2214e-01,  8.6508e-02,  2.5362e-02, -3.7602e-01, -7.2370e-01,
        -6.6956e-02,  9.2531e-01,  3.7787e-01,  2.4852e-01,  3.7000e-01,
         5.2491e-01,  1.9724e-01, -1.9457e-01, -9.6918e-01,  3.6616e-01,
         4.7688e-01,  7.0203e-01, -5.2760e-01,  1.5715e-01, -6.5166e-02,
        -4.8097e-01,  3.7500e-01, -1.9761e-01,  9.1158e-01, -7.5169e-01,
         7.2958e-01,  5.0323e-01, -3.0293e-01, -3.0749e-01, -8.3491e-02,
         1.3667e-01,  3.1235e-01,  4.7018e-01,  1.6265e+00, -3.1822e-01,
        -5.2713e-01, -5.1665e-03,  5.8001e-01,  3.0936e-01, -1.0015e-02,
         1.0947e+00,  1.0958e+00,  1.0867e+00, -9.7463e-02,  1.1273e+00,
         6.2529e-01, -2.1741e-01,  7.0661e-02, -6.6145e-01,  7.5970e-01,
         8.2824e-01,  6.5333e-01,  3.5774e-01,  6.1659e-01,  4.9459e-01,
         7.1724e-01, -3.3451e-01, -1.9187e-01,  3.9241e-01,  7.1849e-01,
        -7.2667e-02, -6.5663e-01,  6.9285e-01, -4.4665e-01,  1.2616e+00,
         4.6038e-01,  3.7183e-01,  1.0035e-01, -9.7042e-01,  7.3433e-01,
        -1.2705e+00,  2.4157e-01, -3.8934e-01,  2.6108e+00,  5.3940e-01,
        -1.2270e+00, -3.4884e-01,  1.0982e+00,  9.2528e-01,  1.1738e+00,
        -7.7917e-01,  5.9991e-01, -2.0492e-01,  1.2762e+00,  1.3168e+00,
         7.1911e-01,  7.3412e-01, -3.4616e-02, -3.9423e-01, -3.6160e-01,
        -1.2509e-01, -1.4371e-01,  1.3187e+00,  9.8981e-01,  4.5868e-01,
         9.8091e-01,  9.2367e-02,  3.7526e-01,  2.2376e-01,  1.3714e+00,
         7.1264e-01,  6.8286e-02,  8.5983e-01,  6.5224e-01,  1.0072e+00,
         1.8228e-01,  1.3444e+00,  9.9803e-01, -5.6231e-02,  6.5153e-01,
         9.6975e-01, -8.6231e-01, -7.6433e-01,  7.6255e-01,  9.5395e-01,
        -3.8015e-01,  2.2830e-01, -2.2943e-01,  1.0096e+00,  1.3391e+00,
         9.6349e-01, -5.7631e-01, -6.0448e-01,  8.9874e-01, -1.7843e-01,
         6.2014e-01,  9.6611e-01,  7.4057e-01, -1.4185e+00,  1.5378e-01,
         3.1654e-02, -1.5778e-01,  3.5530e-01, -2.5024e-01,  1.3296e-01,
        -1.0228e-01,  6.7376e-02,  7.8507e-01, -1.4763e+00, -1.2092e-01,
         1.1779e+00, -2.7098e-01,  7.2359e-01, -5.6478e-01,  1.9148e-01,
        -3.1203e-01,  2.7381e-01, -2.0363e-01,  1.5416e+00,  3.0154e-01,
         1.0534e-01,  4.8661e-01,  4.8462e-01,  6.5889e-01,  2.1034e-02,
        -5.1763e-01,  3.6843e-01, -3.3688e-01,  1.0536e+00,  5.4604e-02,
         3.3685e-02,  1.8551e+00,  7.8007e-01,  3.7757e-01,  1.1331e+00,
        -1.8952e-01,  8.8405e-01, -8.8226e-01,  7.3695e-01,  4.2597e-01,
        -1.2237e-01, -5.8319e-02,  9.9184e-02, -9.6603e-01,  6.1807e-01,
         3.1218e-01, -4.6141e-01,  4.0697e-01,  4.7494e-01, -2.7148e-01,
         1.8253e+00,  4.1639e-01, -5.5201e-01,  3.3104e-01, -1.3391e+00,
         2.6468e-01, -2.1166e-01,  1.6674e-01, -8.1261e-01,  2.3009e-01,
         1.8417e-01, -2.4611e-01,  1.1729e+00,  1.4289e+00, -1.0620e+00,
        -6.6702e-01, -3.0576e-01,  6.1190e-02, -8.8554e-01, -2.4161e-01,
        -5.9317e-01,  1.6297e+00, -1.5630e-01,  8.1838e-01, -6.9237e-03,
        -2.4361e-01,  5.8053e-01, -8.3498e-01,  2.6727e-01, -1.3189e-01,
         6.9439e-01, -6.4943e-01, -1.5335e-01, -1.5862e-01,  7.9364e-01,
        -1.3904e+00,  4.6523e-01, -6.3696e-01, -2.4584e-01, -3.0434e-01,
         1.7890e-01,  7.0117e-01,  7.6175e-01,  5.5081e-01, -5.2414e-01,
         5.8884e-01,  6.5796e-01, -1.0604e+00, -5.5776e-01, -1.0054e-01,
         8.8323e-01,  1.2414e+00, -2.2340e-01,  1.6500e-01,  9.7547e-01,
         3.4653e-01, -2.2594e-01,  1.1908e+00, -7.0051e-02, -3.7586e-03,
         4.9260e-01,  8.2192e-01,  2.2939e+00, -4.1133e-01,  3.6125e-01,
        -2.8732e-01,  3.9308e-01,  9.7276e-01, -1.9038e-01,  1.8209e-01,
        -5.8262e-01,  6.8668e-01,  2.3382e+00,  3.3976e-01, -1.2130e+00,
         7.5605e-01,  9.4853e-01, -6.7821e-01, -2.8162e-01,  1.5716e-01,
         4.1985e-02,  4.6733e-01,  6.4693e-01, -4.7895e-03, -1.0711e-01,
        -4.8471e-01, -2.1999e-01,  6.9868e-01,  8.3218e-01,  4.2045e-01,
        -3.6067e-01,  1.5260e+00, -7.3423e-01,  5.0104e-01, -7.1372e-01,
         1.6127e-01, -7.1462e-01, -1.4117e-01, -2.1200e-01,  7.3793e-01,
        -6.3696e-01,  3.8907e-01,  7.2968e-01,  2.6292e-01, -1.4267e-02,
        -5.5821e-01, -7.6831e-01,  1.3852e+00,  7.6849e-01, -1.4059e+00,
         1.8189e-01, -5.1311e-01,  1.1532e+00, -4.3888e-02,  6.0055e-02,
         2.4559e-01, -3.0937e-02, -1.2908e+00,  2.5621e-01, -1.1336e+00,
        -4.7981e-01, -6.7188e-01,  9.0061e-01, -1.3042e+00, -5.6717e-01,
         4.4248e-01,  2.1845e-01, -8.6788e-01, -4.0156e-01, -7.0109e-01,
         1.0392e+00,  3.9201e-01, -2.3944e-01,  4.4795e-01,  8.8991e-01,
         1.4898e-01, -3.1857e-01,  1.0338e+00, -3.9380e-01, -5.6672e-01,
         5.0177e-01, -2.5777e-01, -1.0451e+00,  8.9292e-01, -4.5299e-01,
         6.9082e-01,  3.5299e-01,  5.7969e-01, -5.1501e-01, -2.5249e-01,
         1.2479e-02, -3.8537e-01, -1.0470e-01, -1.0492e-02, -5.7525e-02,
         6.4033e-01,  5.6299e-01, -3.7422e-01, -5.3529e-01,  9.2937e-01,
