444
CTDD
0 : 0.6814085981768908 0.047117210015404865
1 : 0.6509343434343435 0.04214554195784078
2 : 0.6594081054446908 0.04882779254905662
3 : 0.6616759053954174 0.03025926018534159
4 : 0.6816124661246611 0.0339502855113516
5 : 0.679280610987928 0.036240638332002695
6 : 0.6635556787386055 0.049975609442745796
7 : 0.6748066026114805 0.05443517625502511
8 : 0.6574125400344912 0.0254078699332126
9 : 0.6819850948509485 0.041448104975820056
average auc:  0.6692079945799457
444
CTDD
0 : 0.6558770633160876 0.04561174431314758
1 : 0.6539203005666419 0.02739404347286499
2 : 0.6671088938162109 0.04672406551769403
3 : 0.648461443705346 0.04599358457669429
4 : 0.6613082039911308 0.05483331896163891
5 : 0.640009854644001 0.0571289824403664
6 : 0.6798798965262379 0.055732356038351645
7 : 0.6640533382606554 0.03197804516388255
8 : 0.6366260162601625 0.04400757664267636
9 : 0.7069413648681941 0.032341780774651996
average auc:  0.6614186375954667
